year,county,yield
1965,KNOX,93.0
1965,MCDONOUGH,103.0
1965,SCHUYLER,92.0
1965,WARREN,97.0
1965,BOND,66.0
1965,CALHOUN,81.0
1965,CASS,100.0
1965,CHRISTIAN,117.0
1965,GREENE,89.0
1965,JERSEY,93.0
1965,MACOUPIN,94.0
1965,MADISON,88.0
1965,MONTGOMERY,103.0
1965,MORGAN,106.0
1965,PIKE,88.0
1965,SANGAMON,113.0
1965,SCOTT,92.0
1964,DE WITT,100.0
1964,LOGAN,96.0
1964,MACON,95.0
1964,MARSHALL,84.0
1964,MASON,65.0
1964,MCLEAN,96.0
1964,MENARD,88.0
1964,PEORIA,81.0
1964,STARK,83.0
1964,TAZEWELL,95.0
1964,WOODFORD,91.0
1964,CHAMPAIGN,94.0
1964,FORD,82.0
1964,IROQUOIS,87.0
1964,KANKAKEE,74.0
1964,LIVINGSTON,84.0
1964,PIATT,101.0
1964,VERMILION,89.0
1964,CLARK,71.0
1964,CLAY,46.0
1964,COLES,84.0
1964,CRAWFORD,60.0
1964,CUMBERLAND,69.0
1964,DOUGLAS,91.0
1964,EDGAR,83.0
1964,EFFINGHAM,46.0
1964,FAYETTE,43.0
1964,JASPER,54.0
1964,LAWRENCE,70.0
1964,MARION,40.0
1964,MOULTRIE,92.0
1964,RICHLAND,47.0
1964,SHELBY,72.0
1964,BOONE,95.0
1964,COOK,72.0
1964,DE KALB,91.0
1964,DU PAGE,82.0
1964,GRUNDY,85.0
1964,KANE,94.0
1964,KENDALL,85.0
1964,LA SALLE,84.0
1964,LAKE,71.0
1964,MCHENRY,86.0
1964,WILL,75.0
1964,BUREAU,85.0
1964,CARROLL,89.0
1964,HENRY,84.0
1964,JO DAVIESS,80.0
1964,LEE,92.0
1964,MERCER,84.0
1964,OGLE,93.0
1964,PUTNAM,85.0
1964,ROCK ISLAND,85.0
1964,STEPHENSON,88.0
1964,WHITESIDE,82.0
1964,WINNEBAGO,88.0
1964,EDWARDS,49.0
1964,FRANKLIN,46.0
1964,GALLATIN,81.0
1964,HAMILTON,41.0
1964,HARDIN,44.0
1964,JEFFERSON,35.0
1964,MASSAC,52.0
1964,POPE,47.0
1964,SALINE,69.0
1964,WABASH,66.0
1964,WAYNE,34.0
1964,WHITE,60.0
1964,ALEXANDER,57.0
1964,CLINTON,36.0
1964,JACKSON,51.0
1964,JOHNSON,48.0
1964,MONROE,66.0
1964,PERRY,30.0
1964,PULASKI,64.0
1964,RANDOLPH,51.0
1964,ST CLAIR,62.0
1964,UNION,61.0
1964,WASHINGTON,38.0
1964,WILLIAMSON,44.0
1964,ADAMS,77.0
1964,BROWN,68.0
1964,FULTON,82.0
1964,HANCOCK,81.0
1964,HENDERSON,87.0
1964,KNOX,83.0
1964,MCDONOUGH,86.0
1964,SCHUYLER,73.0
1964,WARREN,87.0
1964,BOND,36.0
1964,CALHOUN,67.0
1964,CASS,87.0
1964,CHRISTIAN,90.0
1964,GREENE,70.0
1964,JERSEY,72.0
1964,MACOUPIN,67.0
1964,MADISON,56.0
1964,MONTGOMERY,64.0
1964,MORGAN,83.0
1964,PIKE,72.0
1964,SANGAMON,89.0
1964,SCOTT,71.0
1963,DE WITT,97.0
1963,LOGAN,101.0
1963,MACON,106.0
1963,MARSHALL,90.0
1963,MASON,94.0
1963,MCLEAN,93.0
1963,MENARD,99.0
1963,PEORIA,87.0
1963,STARK,86.0
1963,TAZEWELL,88.0
1963,WOODFORD,91.0
1963,CHAMPAIGN,101.0
1963,FORD,91.0
1963,IROQUOIS,94.0
1963,KANKAKEE,88.0
1963,LIVINGSTON,93.0
1963,PIATT,110.0
1963,VERMILION,98.0
1963,CLARK,85.0
1963,CLAY,67.0
1963,COLES,99.0
1963,CRAWFORD,77.0
1963,CUMBERLAND,93.0
1963,DOUGLAS,110.0
1963,EDGAR,102.0
1963,EFFINGHAM,78.0
1963,FAYETTE,74.0
1963,JASPER,81.0
1963,LAWRENCE,72.0
1963,MARION,62.0
1963,MOULTRIE,103.0
1963,RICHLAND,69.0
1963,SHELBY,94.0
1963,BOONE,90.0
1963,COOK,74.0
1963,DE KALB,90.0
1963,DU PAGE,81.0
1963,GRUNDY,73.0
1963,KANE,89.0
1963,KENDALL,78.0
1963,LA SALLE,82.0
1963,LAKE,73.0
1963,MCHENRY,83.0
1963,WILL,71.0
1963,BUREAU,90.0
1963,CARROLL,83.0
1963,HENRY,86.0
1963,JO DAVIESS,78.0
1963,LEE,84.0
1963,MERCER,85.0
1963,OGLE,83.0
1963,PUTNAM,85.0
1963,ROCK ISLAND,83.0
1963,STEPHENSON,73.0
1963,WHITESIDE,84.0
1963,WINNEBAGO,81.0
1963,EDWARDS,81.0
1963,FRANKLIN,62.0
1963,GALLATIN,81.0
1963,HAMILTON,65.0
1963,HARDIN,52.0
1963,JEFFERSON,66.0
1963,MASSAC,62.0
1963,POPE,52.0
1963,SALINE,72.0
1963,WABASH,78.0
1963,WAYNE,68.0
1963,WHITE,74.0
1963,ALEXANDER,61.0
1963,CLINTON,62.0
1963,JACKSON,75.0
1963,JOHNSON,60.0
1963,MONROE,72.0
1963,PERRY,69.0
1963,PULASKI,71.0
1963,RANDOLPH,63.0
1963,ST CLAIR,69.0
1963,UNION,70.0
1963,WASHINGTON,59.0
1963,WILLIAMSON,57.0
1963,ADAMS,82.0
1963,BROWN,82.0
1963,FULTON,82.0
1963,HANCOCK,87.0
1963,HENDERSON,88.0
1963,KNOX,82.0
1963,MCDONOUGH,87.0
1963,SCHUYLER,84.0
1963,WARREN,89.0
1963,BOND,68.0
1963,CALHOUN,79.0
1963,CASS,100.0
1963,CHRISTIAN,110.0
1963,GREENE,86.0
1963,JERSEY,84.0
1963,MACOUPIN,93.0
1963,MADISON,71.0
1963,MONTGOMERY,90.0
1963,MORGAN,97.0
1963,PIKE,87.0
1963,SANGAMON,100.0
1963,SCOTT,86.0
1962,DE WITT,97.0
1962,LOGAN,95.0
1962,MACON,107.0
1962,MARSHALL,88.0
1962,MASON,81.0
1962,MCLEAN,102.0
1962,MENARD,87.0
1962,PEORIA,83.0
1962,STARK,84.0
1962,TAZEWELL,94.0
1962,WOODFORD,95.0
1962,CHAMPAIGN,95.0
1962,FORD,86.0
1962,IROQUOIS,93.0
1962,KANKAKEE,95.0
1962,LIVINGSTON,90.0
1962,PIATT,106.0
1962,VERMILION,94.0
1962,CLARK,84.0
1962,CLAY,56.0
1962,COLES,93.0
1962,CRAWFORD,75.0
1962,CUMBERLAND,82.0
1962,DOUGLAS,96.0
1962,EDGAR,93.0
1962,EFFINGHAM,68.0
1962,FAYETTE,69.0
1962,JASPER,76.0
1962,LAWRENCE,73.0
1962,MARION,58.0
1962,MOULTRIE,97.0
1962,RICHLAND,60.0
1962,SHELBY,85.0
1962,BOONE,92.0
1962,COOK,66.0
1962,DE KALB,88.0
1962,DU PAGE,74.0
1962,GRUNDY,82.0
1962,KANE,87.0
1962,KENDALL,84.0
1962,LA SALLE,87.0
1962,LAKE,64.0
1962,MCHENRY,79.0
1962,WILL,74.0
1962,BUREAU,88.0
1962,CARROLL,88.0
1962,HENRY,88.0
1962,JO DAVIESS,81.0
1962,LEE,93.0
1962,MERCER,87.0
1962,OGLE,87.0
1962,PUTNAM,88.0
1962,ROCK ISLAND,82.0
1962,STEPHENSON,88.0
1962,WHITESIDE,91.0
1962,WINNEBAGO,85.0
1962,EDWARDS,68.0
1962,FRANKLIN,54.0
1962,GALLATIN,62.0
1962,HAMILTON,52.0
1962,HARDIN,47.0
1962,JEFFERSON,59.0
1962,MASSAC,55.0
1962,POPE,50.0
1962,SALINE,57.0
1962,WABASH,72.0
1962,WAYNE,53.0
1962,WHITE,67.0
1962,ALEXANDER,54.0
1962,CLINTON,61.0
1962,JACKSON,49.0
1962,JOHNSON,43.0
1962,MONROE,66.0
1962,PERRY,43.0
1962,PULASKI,52.0
1962,RANDOLPH,54.0
1962,ST CLAIR,68.0
1962,UNION,64.0
1962,WASHINGTON,55.0
1962,WILLIAMSON,44.0
1962,ADAMS,78.0
1962,BROWN,71.0
1962,FULTON,82.0
1962,HANCOCK,84.0
1962,HENDERSON,86.0
1962,KNOX,83.0
1962,MCDONOUGH,89.0
1962,SCHUYLER,76.0
1962,WARREN,88.0
1962,BOND,64.0
1962,CALHOUN,76.0
1962,CASS,89.0
1962,CHRISTIAN,100.0
1962,GREENE,80.0
1962,JERSEY,81.0
1962,MACOUPIN,86.0
1962,MADISON,74.0
1962,MONTGOMERY,84.0
1962,MORGAN,84.0
1962,PIKE,82.0
1962,SANGAMON,93.0
1962,SCOTT,77.0
1961,DE WITT,88.0
1961,LOGAN,93.0
1961,MACON,93.0
1961,MARSHALL,86.0
1961,MASON,80.0
1961,MCLEAN,90.0
1961,MENARD,80.0
1961,PEORIA,81.0
1961,STARK,83.0
1961,TAZEWELL,80.0
1961,WOODFORD,86.0
1961,CHAMPAIGN,80.0
1961,FORD,76.0
1961,IROQUOIS,78.0
1961,KANKAKEE,81.0
1961,LIVINGSTON,81.0
1961,PIATT,92.0
1961,VERMILION,78.0
1961,CLARK,79.0
1961,CLAY,55.0
1961,COLES,82.0
1961,CRAWFORD,69.0
1961,CUMBERLAND,81.0
1961,DOUGLAS,80.0
1961,EDGAR,80.0
1961,EFFINGHAM,68.0
1961,FAYETTE,70.0
1961,JASPER,76.0
1961,LAWRENCE,69.0
1961,MARION,59.0
1961,MOULTRIE,82.0
1961,RICHLAND,65.0
1961,SHELBY,78.0
1961,BOONE,85.0
1961,COOK,64.0
1961,DE KALB,85.0
1961,DU PAGE,77.0
1961,GRUNDY,68.0
1961,KANE,79.0
1961,KENDALL,78.0
1961,LA SALLE,79.0
1961,LAKE,71.0
1961,MCHENRY,73.0
1961,WILL,74.0
1961,BUREAU,86.0
1961,CARROLL,85.0
1961,HENRY,80.0
1961,JO DAVIESS,76.0
1961,LEE,88.0
1961,MERCER,79.0
1961,OGLE,80.0
1961,PUTNAM,78.0
1961,ROCK ISLAND,79.0
1961,STEPHENSON,82.0
1961,WHITESIDE,89.0
1961,WINNEBAGO,82.0
1961,EDWARDS,69.0
1961,FRANKLIN,61.0
1961,GALLATIN,60.0
1961,HAMILTON,50.0
1961,HARDIN,50.0
1961,JEFFERSON,60.0
1961,MASSAC,53.0
1961,POPE,43.0
1961,SALINE,66.0
1961,WABASH,73.0
1961,WAYNE,51.0
1961,WHITE,72.0
1961,ALEXANDER,56.0
1961,CLINTON,63.0
1961,JACKSON,65.0
1961,JOHNSON,42.0
1961,MONROE,71.0
1961,PERRY,61.0
1961,PULASKI,64.0
1961,RANDOLPH,57.0
1961,ST CLAIR,74.0
1961,UNION,60.0
1961,WASHINGTON,66.0
1961,WILLIAMSON,47.0
1961,ADAMS,70.0
1961,BROWN,60.0
1961,FULTON,83.0
1961,HANCOCK,79.0
1961,HENDERSON,80.0
1961,KNOX,81.0
1961,MCDONOUGH,86.0
1961,SCHUYLER,76.0
1961,WARREN,84.0
1961,BOND,65.0
1961,CALHOUN,76.0
1961,CASS,82.0
1961,CHRISTIAN,90.0
1961,GREENE,74.0
1961,JERSEY,74.0
1961,MACOUPIN,83.0
1961,MADISON,69.0
1961,MONTGOMERY,77.0
1961,MORGAN,80.0
1961,PIKE,70.0
1961,SANGAMON,81.0
1961,SCOTT,76.0
1960,DE WITT,76.0
1960,LOGAN,83.0
1960,MACON,87.0
1960,MARSHALL,71.0
1960,MASON,74.0
1960,MCLEAN,80.0
1960,MENARD,64.0
1960,PEORIA,59.0
1960,STARK,75.0
1960,TAZEWELL,75.0
1960,WOODFORD,77.0
1960,CHAMPAIGN,79.0
1960,FORD,70.0
1960,IROQUOIS,72.0
1960,KANKAKEE,72.0
1960,LIVINGSTON,73.0
1960,PIATT,90.0
1960,VERMILION,77.0
1960,CLARK,55.0
1960,CLAY,42.0
1960,COLES,67.0
1960,CRAWFORD,50.0
1960,CUMBERLAND,57.0
1960,DOUGLAS,80.0
1960,EDGAR,69.0
1960,EFFINGHAM,53.0
1960,FAYETTE,53.0
1960,JASPER,54.0
1960,LAWRENCE,47.0
1960,MARION,45.0
1960,MOULTRIE,73.0
1960,RICHLAND,46.0
1960,SHELBY,64.0
1960,BOONE,65.0
1960,COOK,63.0
1960,DE KALB,72.0
1960,DU PAGE,69.0
1960,GRUNDY,71.0
1960,KANE,73.0
1960,KENDALL,73.0
1960,LA SALLE,77.0
1960,LAKE,51.0
1960,MCHENRY,61.0
1960,WILL,64.0
1960,BUREAU,78.0
1960,CARROLL,76.0
1960,HENRY,67.0
1960,JO DAVIESS,66.0
1960,LEE,77.0
1960,MERCER,64.0
1960,OGLE,73.0
1960,PUTNAM,67.0
1960,ROCK ISLAND,62.0
1960,STEPHENSON,76.0
1960,WHITESIDE,75.0
1960,WINNEBAGO,70.0
1960,EDWARDS,58.0
1960,FRANKLIN,49.0
1960,GALLATIN,54.0
1960,HAMILTON,47.0
1960,HARDIN,45.0
1960,JEFFERSON,49.0
1960,MASSAC,45.0
1960,POPE,39.0
1960,SALINE,44.0
1960,WABASH,55.0
1960,WAYNE,49.0
1960,WHITE,59.0
1960,ALEXANDER,45.0
1960,CLINTON,48.0
1960,JACKSON,51.0
1960,JOHNSON,41.0
1960,MONROE,62.0
1960,PERRY,44.0
1960,PULASKI,48.0
1960,RANDOLPH,51.0
1960,ST CLAIR,58.0
1960,UNION,59.0
1960,WASHINGTON,52.0
1960,WILLIAMSON,40.0
1960,ADAMS,60.0
1960,BROWN,55.0
1960,FULTON,54.0
1960,HANCOCK,52.0
1960,HENDERSON,69.0
1960,KNOX,64.0
1960,MCDONOUGH,62.0
1960,SCHUYLER,60.0
1960,WARREN,72.0
1960,BOND,49.0
1960,CALHOUN,56.0
1960,CASS,74.0
1960,CHRISTIAN,75.0
1960,GREENE,61.0
1960,JERSEY,58.0
1960,MACOUPIN,60.0
1960,MADISON,54.0
1960,MONTGOMERY,67.0
1960,MORGAN,74.0
1960,PIKE,63.0
1960,SANGAMON,71.0
1960,SCOTT,61.0
1959,DE WITT,73.0
1959,LOGAN,70.0
1959,MACON,74.0
1959,MARSHALL,74.0
1959,MASON,48.0
1959,MCLEAN,75.0
1959,MENARD,67.0
1959,PEORIA,74.0
1959,STARK,80.0
1959,TAZEWELL,69.0
1959,WOODFORD,75.0
1959,CHAMPAIGN,64.0
1959,FORD,65.0
1959,IROQUOIS,63.0
1959,KANKAKEE,68.0
1959,LIVINGSTON,73.0
1959,PIATT,76.0
1959,VERMILION,64.0
1959,CLARK,64.0
1959,CLAY,48.0
1959,COLES,64.0
1959,CRAWFORD,55.0
1959,CUMBERLAND,61.0
1959,DOUGLAS,68.0
1959,EDGAR,70.0
1959,EFFINGHAM,55.0
1959,FAYETTE,47.0
1959,JASPER,58.0
1959,LAWRENCE,44.0
1959,MARION,48.0
1959,MOULTRIE,68.0
1959,RICHLAND,51.0
1959,SHELBY,61.0
1959,BOONE,81.0
1959,COOK,63.0
1959,DE KALB,76.0
1959,DU PAGE,68.0
1959,GRUNDY,72.0
1959,KANE,78.0
1959,KENDALL,73.0
1959,LA SALLE,76.0
1959,LAKE,65.0
1959,MCHENRY,76.0
1959,WILL,63.0
1959,BUREAU,78.0
1959,CARROLL,80.0
1959,HENRY,76.0
1959,JO DAVIESS,74.0
1959,LEE,78.0
1959,MERCER,74.0
1959,OGLE,77.0
1959,PUTNAM,78.0
1959,ROCK ISLAND,71.0
1959,STEPHENSON,79.0
1959,WHITESIDE,77.0
1959,WINNEBAGO,76.0
1959,EDWARDS,53.0
1959,FRANKLIN,38.0
1959,GALLATIN,49.0
1959,HAMILTON,43.0
1959,HARDIN,37.0
1959,JEFFERSON,45.0
1959,MASSAC,48.0
1959,POPE,37.0
1959,SALINE,48.0
1959,WABASH,56.0
1959,WAYNE,44.0
1959,WHITE,48.0
1959,ALEXANDER,49.0
1959,CLINTON,52.0
1959,JACKSON,46.0
1959,JOHNSON,42.0
1959,MONROE,56.0
1959,PERRY,32.0
1959,PULASKI,44.0
1959,RANDOLPH,50.0
1959,ST CLAIR,55.0
1959,UNION,54.0
1959,WASHINGTON,50.0
1959,WILLIAMSON,35.0
1959,ADAMS,62.0
1959,BROWN,55.0
1959,FULTON,66.0
1959,HANCOCK,69.0
1959,HENDERSON,76.0
1959,KNOX,75.0
1959,MCDONOUGH,75.0
1959,SCHUYLER,58.0
1959,WARREN,80.0
1959,BOND,49.0
1959,CALHOUN,57.0
1959,CASS,67.0
1959,CHRISTIAN,67.0
1959,GREENE,59.0
1959,JERSEY,59.0
1959,MACOUPIN,60.0
1959,MADISON,55.0
1959,MONTGOMERY,61.0
1959,MORGAN,71.0
1959,PIKE,59.0
1959,SANGAMON,70.0
1959,SCOTT,62.0
1958,DE WITT,74.0
1958,LOGAN,80.0
1958,MACON,80.0
1958,MARSHALL,73.0
1958,MASON,73.0
1958,MCLEAN,77.0
1958,MENARD,73.0
1958,PEORIA,76.0
1958,STARK,75.0
1958,TAZEWELL,76.0
1958,WOODFORD,79.0
1958,CHAMPAIGN,75.0
1958,FORD,66.0
1958,IROQUOIS,67.0
1958,KANKAKEE,67.0
1958,LIVINGSTON,66.0
1958,PIATT,79.0
1958,VERMILION,72.0
1958,CLARK,50.0
1958,CLAY,44.0
1958,COLES,72.0
1958,CRAWFORD,50.0
1958,CUMBERLAND,54.0
1958,DOUGLAS,77.0
1958,EDGAR,65.0
1958,EFFINGHAM,45.0
1958,FAYETTE,55.0
1958,JASPER,44.0
1958,LAWRENCE,44.0
1958,MARION,41.0
1958,MOULTRIE,76.0
1958,RICHLAND,42.0
1958,SHELBY,71.0
1958,BOONE,73.0
1958,COOK,63.0
1958,DE KALB,74.0
1958,DU PAGE,64.0
1958,GRUNDY,64.0
1958,KANE,75.0
1958,KENDALL,69.0
1958,LA SALLE,74.0
1958,LAKE,66.0
1958,MCHENRY,65.0
1958,WILL,64.0
1958,BUREAU,79.0
1958,CARROLL,79.0
1958,HENRY,74.0
1958,JO DAVIESS,72.0
1958,LEE,73.0
1958,MERCER,69.0
1958,OGLE,73.0
1958,PUTNAM,76.0
1958,ROCK ISLAND,69.0
1958,STEPHENSON,77.0
1958,WHITESIDE,73.0
1958,WINNEBAGO,73.0
1958,EDWARDS,55.0
1958,FRANKLIN,36.0
1958,GALLATIN,50.0
1958,HAMILTON,38.0
1958,HARDIN,33.0
1958,JEFFERSON,43.0
1958,MASSAC,39.0
1958,POPE,36.0
1958,SALINE,51.0
1958,WABASH,52.0
1958,WAYNE,43.0
1958,WHITE,55.0
1958,ALEXANDER,36.0
1958,CLINTON,51.0
1958,JACKSON,43.0
1958,JOHNSON,32.0
1958,MONROE,58.0
1958,PERRY,40.0
1958,PULASKI,41.0
1958,RANDOLPH,45.0
1958,ST CLAIR,58.0
1958,UNION,39.0
1958,WASHINGTON,53.0
1958,WILLIAMSON,37.0
1958,ADAMS,72.0
1958,BROWN,67.0
1958,FULTON,76.0
1958,HANCOCK,75.0
1958,HENDERSON,78.0
1958,KNOX,77.0
1958,MCDONOUGH,79.0
1958,SCHUYLER,74.0
1958,WARREN,78.0
1958,BOND,59.0
1958,CALHOUN,66.0
1958,CASS,78.0
1958,CHRISTIAN,78.0
1958,GREENE,72.0
1958,JERSEY,68.0
1958,MACOUPIN,68.0
1958,MADISON,64.0
1958,MONTGOMERY,69.0
1958,MORGAN,75.0
1958,PIKE,71.0
1958,SANGAMON,75.0
1958,SCOTT,75.0
1957,DE WITT,73.0
1957,LOGAN,77.0
1957,MACON,71.0
1957,MARSHALL,69.0
1957,MASON,49.0
1957,MCLEAN,78.0
1957,MENARD,62.0
1957,PEORIA,71.0
1957,STARK,73.0
1957,TAZEWELL,74.0
1957,WOODFORD,75.0
1957,CHAMPAIGN,73.0
1957,FORD,68.0
1957,IROQUOIS,68.0
1957,KANKAKEE,61.0
1957,LIVINGSTON,68.0
1957,PIATT,74.0
1957,VERMILION,67.0
1957,CLARK,45.0
1957,CLAY,42.0
1957,COLES,53.0
1957,CRAWFORD,48.0
1957,CUMBERLAND,45.0
1957,DOUGLAS,61.0
1957,EDGAR,55.0
1957,EFFINGHAM,43.0
1957,FAYETTE,39.0
1957,JASPER,41.0
1957,LAWRENCE,42.0
1957,MARION,42.0
1957,MOULTRIE,60.0
1957,RICHLAND,43.0
1957,SHELBY,50.0
1957,BOONE,70.0
1957,COOK,59.0
1957,DE KALB,76.0
1957,DU PAGE,62.0
1957,GRUNDY,62.0
1957,KANE,72.0
1957,KENDALL,72.0
1957,LA SALLE,73.0
1957,LAKE,61.0
1957,MCHENRY,64.0
1957,WILL,56.0
1957,BUREAU,76.0
1957,CARROLL,78.0
1957,HENRY,73.0
1957,JO DAVIESS,73.0
1957,LEE,78.0
1957,MERCER,68.0
1957,OGLE,78.0
1957,PUTNAM,73.0
1957,ROCK ISLAND,68.0
1957,STEPHENSON,77.0
1957,WHITESIDE,77.0
1957,WINNEBAGO,70.0
1957,EDWARDS,48.0
1957,FRANKLIN,39.0
1957,GALLATIN,43.0
1957,HAMILTON,45.0
1957,HARDIN,34.0
1957,JEFFERSON,43.0
1957,MASSAC,44.0
1957,POPE,40.0
1957,SALINE,41.0
1957,WABASH,49.0
1957,WAYNE,43.0
1957,WHITE,47.0
1957,ALEXANDER,33.0
1957,CLINTON,43.0
1957,JACKSON,44.0
1957,JOHNSON,29.0
1957,MONROE,48.0
1957,PERRY,39.0
1957,PULASKI,37.0
1957,RANDOLPH,41.0
1957,ST CLAIR,44.0
1957,UNION,41.0
1957,WASHINGTON,44.0
1957,WILLIAMSON,33.0
1957,ADAMS,60.0
1957,BROWN,56.0
1957,FULTON,61.0
1957,HANCOCK,65.0
1957,HENDERSON,67.0
1957,KNOX,69.0
1957,MCDONOUGH,68.0
1957,SCHUYLER,62.0
1957,WARREN,70.0
1957,BOND,44.0
1957,CALHOUN,57.0
1957,CASS,64.0
1957,CHRISTIAN,62.0
1957,GREENE,54.0
1957,JERSEY,49.0
1957,MACOUPIN,53.0
1957,MADISON,51.0
1957,MONTGOMERY,55.0
1957,MORGAN,66.0
1957,PIKE,57.0
1957,SANGAMON,66.0
1957,SCOTT,58.0
1956,DE WITT,77.0
1956,LOGAN,79.0
1956,MACON,76.0
1956,MARSHALL,71.0
1956,MASON,69.0
1956,MCLEAN,77.0
1956,MENARD,71.0
1956,PEORIA,72.0
1956,STARK,76.0
1956,TAZEWELL,75.0
1956,WOODFORD,72.0
1956,CHAMPAIGN,78.0
1956,FORD,70.0
1956,IROQUOIS,74.0
1956,KANKAKEE,67.0
1956,LIVINGSTON,73.0
1956,PIATT,85.0
1956,VERMILION,72.0
1956,CLARK,61.0
1956,CLAY,50.0
1956,COLES,70.0
1956,CRAWFORD,57.0
1956,CUMBERLAND,68.0
1956,DOUGLAS,79.0
1956,EDGAR,73.0
1956,EFFINGHAM,60.0
1956,FAYETTE,58.0
1956,JASPER,54.0
1956,LAWRENCE,51.0
1956,MARION,50.0
1956,MOULTRIE,73.0
1956,RICHLAND,49.0
1956,SHELBY,64.0
1956,BOONE,78.0
1956,COOK,57.0
1956,DE KALB,79.0
1956,DU PAGE,66.0
1956,GRUNDY,64.0
1956,KANE,77.0
1956,KENDALL,68.0
1956,LA SALLE,72.0
1956,LAKE,66.0
1956,MCHENRY,66.0
1956,WILL,58.0
1956,BUREAU,77.0
1956,CARROLL,80.0
1956,HENRY,74.0
1956,JO DAVIESS,74.0
1956,LEE,80.0
1956,MERCER,69.0
1956,OGLE,79.0
1956,PUTNAM,72.0
1956,ROCK ISLAND,69.0
1956,STEPHENSON,80.0
1956,WHITESIDE,75.0
1956,WINNEBAGO,73.0
1956,EDWARDS,51.0
1956,FRANKLIN,44.0
1956,GALLATIN,54.0
1956,HAMILTON,47.0
1956,HARDIN,39.0
1956,JEFFERSON,43.0
1956,MASSAC,46.0
1956,POPE,44.0
1956,SALINE,53.0
1956,WABASH,59.0
1956,WAYNE,46.0
1956,WHITE,53.0
1956,ALEXANDER,40.0
1956,CLINTON,50.0
1956,JACKSON,47.0
1956,JOHNSON,37.0
1956,MONROE,59.0
1956,PERRY,50.0
1956,PULASKI,43.0
1956,RANDOLPH,47.0
1956,ST CLAIR,56.0
1956,UNION,46.0
1956,WASHINGTON,53.0
1956,WILLIAMSON,42.0
1956,ADAMS,60.0
1956,BROWN,58.0
1956,FULTON,69.0
1956,HANCOCK,61.0
1956,HENDERSON,70.0
1956,KNOX,73.0
1956,MCDONOUGH,71.0
1956,SCHUYLER,65.0
1956,WARREN,73.0
1956,BOND,56.0
1956,CALHOUN,59.0
1956,CASS,67.0
1956,CHRISTIAN,74.0
1956,GREENE,68.0
1956,JERSEY,63.0
1956,MACOUPIN,66.0
1956,MADISON,62.0
1956,MONTGOMERY,66.0
1956,MORGAN,67.0
1956,PIKE,59.0
1956,SANGAMON,70.0
1956,SCOTT,63.0
1955,DE WITT,64.0
1955,LOGAN,67.0
1955,MACON,66.0
1955,MARSHALL,56.0
1955,MASON,42.0
1955,MCLEAN,59.0
1955,MENARD,62.0
1955,PEORIA,57.0
1955,STARK,60.0
1955,TAZEWELL,57.0
1955,WOODFORD,63.0
1955,CHAMPAIGN,61.0
1955,FORD,57.0
1955,IROQUOIS,56.0
1955,KANKAKEE,54.0
1955,LIVINGSTON,56.0
1955,PIATT,66.0
1955,VERMILION,60.0
1955,CLARK,54.0
1955,CLAY,38.0
1955,COLES,60.0
1955,CRAWFORD,48.0
1955,CUMBERLAND,51.0
1955,DOUGLAS,64.0
1955,EDGAR,61.0
1955,EFFINGHAM,47.0
1955,FAYETTE,44.0
1955,JASPER,44.0
1955,LAWRENCE,42.0
1955,MARION,40.0
1955,MOULTRIE,62.0
1955,RICHLAND,40.0
1955,SHELBY,56.0
1955,BOONE,64.0
1955,COOK,44.0
1955,DE KALB,63.0
1955,DU PAGE,51.0
1955,GRUNDY,52.0
1955,KANE,62.0
1955,KENDALL,58.0
1955,LA SALLE,62.0
1955,LAKE,47.0
1955,MCHENRY,56.0
1955,WILL,49.0
1955,BUREAU,68.0
1955,CARROLL,70.0
1955,HENRY,64.0
1955,JO DAVIESS,61.0
1955,LEE,62.0
1955,MERCER,62.0
1955,OGLE,61.0
1955,PUTNAM,58.0
1955,ROCK ISLAND,61.0
1955,STEPHENSON,65.0
1955,WHITESIDE,53.0
1955,WINNEBAGO,58.0
1955,EDWARDS,42.0
1955,FRANKLIN,32.0
1955,GALLATIN,41.0
1955,HAMILTON,28.0
1955,HARDIN,40.0
1955,JEFFERSON,33.0
1955,MASSAC,42.0
1955,POPE,39.0
1955,SALINE,40.0
1955,WABASH,48.0
1955,WAYNE,32.0
1955,WHITE,41.0
1955,ALEXANDER,33.0
1955,CLINTON,40.0
1955,JACKSON,36.0
1955,JOHNSON,31.0
1955,MONROE,49.0
1955,PERRY,32.0
1955,PULASKI,37.0
1955,RANDOLPH,43.0
1955,ST CLAIR,47.0
1955,UNION,39.0
1955,WASHINGTON,35.0
1955,WILLIAMSON,29.0
1955,ADAMS,54.0
1955,BROWN,51.0
1955,FULTON,60.0
1955,HANCOCK,60.0
1955,HENDERSON,67.0
1955,KNOX,64.0
1955,MCDONOUGH,63.0
1955,SCHUYLER,59.0
1955,WARREN,68.0
1955,BOND,50.0
1955,CALHOUN,52.0
1955,CASS,62.0
1955,CHRISTIAN,63.0
1955,GREENE,58.0
1955,JERSEY,54.0
1955,MACOUPIN,56.0
1955,MADISON,51.0
1955,MONTGOMERY,57.0
1955,MORGAN,63.0
1955,PIKE,51.0
1955,SANGAMON,58.0
1955,SCOTT,51.0
1954,DE WITT,62.0
1954,LOGAN,58.0
1954,MACON,44.0
1954,MARSHALL,62.0
1954,MASON,53.0
1954,MCLEAN,64.0
1954,MENARD,55.0
1954,PEORIA,60.0
1954,STARK,63.0
1954,TAZEWELL,63.0
